sample_id,record_id,group_id,dataset,source_index,true_label_original,true_label_stage1,raw_feature_hash,scaled_feature_hash,raw_output,interpreted_probability,threshold,predicted_label,correct
stage1_binary:N:28,,,stage1_binary,28,N,0,8ca54a01e317e518ceac2679bd78d4dd9e43bc7e749b9b2fe1688f4ca021b26a,7c9af019204a6997e220da7c57e93a4cc0f3c814aa51231805ad76c7bf8063f0,"[0.6057152152061462,0.39428475499153137]",0.39428475499153137,0.5800000000000001,0,True
stage2_multiclass:F:3719,,,stage2_multiclass,3719,F,1,4b8a102cb818e63b9fd5ae4412709ab88d8c714bb1a9841aa31f962a4088c943,8091338d3de04f84f903c96bc072625fe9c24ce126afdfdd85b57fb2d19d8a84,"[0.9156178832054138,0.08438213914632797]",0.08438213914632797,0.5800000000000001,0,False
stage2_multiclass:F:5872,,,stage2_multiclass,5872,F,1,568d0b18186233e48454839d7e85eed70a8a287edd72072320087f00d000013d,72fb855495a62b8e1f63a893673f215a588bc24ad3051dc204ef9685c29b1b9f,"[0.47120314836502075,0.5287968516349792]",0.5287968516349792,0.5800000000000001,0,False
stage2_multiclass:S:981,,,stage2_multiclass,981,S,1,36dc313ca299073ad48585998297f4272e07eae75bb0e2ad1510e1e7cc531aaf,2d9fe258ae0fd0d3ce78ede06a28a6a389ce29c88f8dff3b3747eb7061238ac5,"[0.7279811501502991,0.2720188796520233]",0.2720188796520233,0.5800000000000001,0,False
stage2_multiclass:S:2620,,,stage2_multiclass,2620,S,1,0ffdf44cab966d042f92181bb97a2cc965b99837c4480d5a491f936dacf75411,4108c5e3f9fa49c79aebf2c38c1330533251d2153b2cb8e2d31fff19d23b8407,"[0.7889804840087891,0.21101947128772736]",0.21101947128772736,0.5800000000000001,0,False
stage2_multiclass:V:245,,,stage2_multiclass,245,V,1,6880596ca8f1ec9d7f445b00287ace2884d8318eca2e6b36db7ec0f00fdb36cc,1af36b3920abdbf7ae76ee9455f0a4ffe9a0e1832d28a13aede52efe8d5cff3c,"[0.9279294013977051,0.07207053899765015]",0.07207053899765015,0.5800000000000001,0,False
stage2_multiclass:F:5839,,,stage2_multiclass,5839,F,1,03fe31a158b1f847771ad3e9992eab3add9a2e88d4605c137e3a437c6b876955,a05c7f2a2e52b83c121dc9a82e2e8ee55d339269622f98997749da4ca63410bd,"[0.6961003541946411,0.3038996458053589]",0.3038996458053589,0.5800000000000001,0,False
stage2_multiclass:F:4715,,,stage2_multiclass,4715,F,1,f9973a9c13150f4bbd8736c86ed140b9660539e08e008e35d4e00ca6be641e2d,542a6c0b2de7c54f96f7db698307dd2a818d36540907e498c6e92f29c3ebcf24,"[0.860982358455658,0.13901761174201965]",0.13901761174201965,0.5800000000000001,0,False
stage2_multiclass:S:920,,,stage2_multiclass,920,S,1,54d8452708edd091ca8738ce84ed953fe693dfad1c420f02e312130ed26411f9,c3fd5d73b250a8f5eb4ec2f5932c3dc1fd72df310956a24f51281e5466eb8465,"[0.700739324092865,0.2992606461048126]",0.2992606461048126,0.5800000000000001,0,False
stage2_multiclass:S:2426,,,stage2_multiclass,2426,S,1,54cc49fdcaabd083f1e62b06f96e0edbe74697e196a6892f87b0e5a26d316724,dc0b6a5a94163a54d8703dfe847e538f7f37f58cb977cb323b5832d321349a43,"[0.8175672888755798,0.18243272602558136]",0.18243272602558136,0.5800000000000001,0,False
stage2_multiclass:V:224,,,stage2_multiclass,224,V,1,a7beb6f831c2454d5dc7e68dd07d5989a10240033106c3fa3b521c3ed0b87262,ea5c9a4348624f1d8a7d51ca0b95722f6b9a10d58bc42fd618bf0a2d94ba312a,"[0.779391884803772,0.22060813009738922]",0.22060813009738922,0.5800000000000001,0,False
stage2_multiclass:V:252,,,stage2_multiclass,252,V,1,b1b9f86f484bbf850dffee7f81ea3a4d42eac3f3c1cd413388f932630d8d1360,319efc834f22550a412a512c59715d30251188d2eae8d9b87847264b0f2ed4db,"[0.8530063629150391,0.14699366688728333]",0.14699366688728333,0.5800000000000001,0,False
stage2_multiclass:V:176,,,stage2_multiclass,176,V,1,43c467869a79229af66e4aab0639266ac6ff70130e211fa90bed1ef14eb7df7c,53e74163427e5fda92cdc8e5c998d5366f041c262530bb0c7646b6a39dd1dae7,"[0.8864058256149292,0.11359421163797379]",0.11359421163797379,0.5800000000000001,0,False
stage2_multiclass:S:5111,,,stage2_multiclass,5111,S,1,b7408507a99ad197c775a3e9b002977df357f0a96edbe4407a4805b6ff6f9c7f,fe0f5542b4ea67ec77e2297194d45a948738114164892d895d4ab8cc6d06ee49,"[0.8927474617958069,0.10725251585245132]",0.10725251585245132,0.5800000000000001,0,False
stage2_multiclass:V:528,,,stage2_multiclass,528,V,1,07717834b4e63996e3f9d62a4f28be48a0ed85827b537d1b88d405d3b3012f0b,f33ec30135c6867c4ba6d4aff95bba01c9d84fb2451267a4ce97cf0ee9b2dbd3,"[0.8287332057952881,0.17126677930355072]",0.17126677930355072,0.5800000000000001,0,False
stage2_multiclass:S:5137,,,stage2_multiclass,5137,S,1,4fc5ae136b3cde2acade5110ff171403bfe4ac7e8960ee81bff7f370fc21984e,0a091d5d9d2c7dde3ef96d955b329005e3c38d66c24e37da7f95362735ae34ff,"[0.8838006258010864,0.11619937419891357]",0.11619937419891357,0.5800000000000001,0,False
stage2_multiclass:S:1860,,,stage2_multiclass,1860,S,1,d587438c9909543fa3ec0dbacb579a73b107cdbad3607ded1f45f1bcee58e78f,8befb3b18e3d92e6da602bf66c8da170059df05a7f09a93069b63363b1852490,"[0.7891674041748047,0.21083258092403412]",0.21083258092403412,0.5800000000000001,0,False
stage2_multiclass:S:5084,,,stage2_multiclass,5084,S,1,29164bf209320510fb33ab54309576e7d63d3237501f1ff267f81e99b7bbdfae,47d49c962ab29f35f2b0fd81e2036f82af3914e47995bda4e54912b8a9e47153,"[0.8535277247428894,0.1464722603559494]",0.1464722603559494,0.5800000000000001,0,False
stage2_multiclass:F:5661,,,stage2_multiclass,5661,F,1,0e11b984fa751edceb8b31ce598cf9f1d54021170a09fd07e370dd5db2481d3e,516c033edcf1262a07e3a85de05fe3136db7ff564339c2cfe12381e0bf564c71,"[0.8452336192131042,0.15476641058921814]",0.15476641058921814,0.5800000000000001,0,False
stage2_multiclass:S:2774,,,stage2_multiclass,2774,S,1,b4a3afbbfcfe293624a302e281291d93676850347654a67746d75850f9addbb9,eea20dff7f565c3541aa57d48152ce70f6b98940fbf47321e9a1a20d099d033b,"[0.8312706351280212,0.16872933506965637]",0.16872933506965637,0.5800000000000001,0,False
stage2_multiclass:F:4668,,,stage2_multiclass,4668,F,1,c675f5d6a5503c07b53c1291e358031ec853eb2b87c90ae602f3c27f7fd3c25c,e80141e35e784c2788eb7037abc6f2ca5dd08f391124c462c6f1e03cbe8ac6b1,"[0.8540982604026794,0.14590173959732056]",0.14590173959732056,0.5800000000000001,0,False
stage2_multiclass:V:112,,,stage2_multiclass,112,V,1,dffcabf2cf18a1ac80fcae2d8977aa27ec97008714b04d6b676beabad365181a,8bf6950b416d02aa8ff1c6f08da0b6e96761bd97af775112dfd1f857fc641d86,"[0.4310740530490875,0.5689259767532349]",0.5689259767532349,0.5800000000000001,0,False
stage2_multiclass:S:3634,,,stage2_multiclass,3634,S,1,c85e874e381aac6ead64d97ca567603435387406c5b39d15f271f236d3696e9a,284e06f889c5c59eb971f5208bbd92ecbe56a622b28fb6c2277ef8925a603f4e,"[0.4581197500228882,0.5418802499771118]",0.5418802499771118,0.5800000000000001,0,False
stage2_multiclass:S:3643,,,stage2_multiclass,3643,S,1,e962644bde215292e90afed9a18485a226e2f9c7bbf8617d16d1c066fa8855b0,b110ad83feca1752dcce79b261b2ebeb3cdfa9d938032fadb36354bb2c5a1df7,"[0.6306925415992737,0.3693074882030487]",0.3693074882030487,0.5800000000000001,0,False
stage2_multiclass:V:190,,,stage2_multiclass,190,V,1,835efab0dcf816b6d0a77d5436cb70e9dcfe20ba0175995922498e243614cd36,aeee00f0b391d5c3fc926f3abd3925a337e39673be845945f783e0b5e57561b5,"[0.7559619545936584,0.24403804540634155]",0.24403804540634155,0.5800000000000001,0,False
stage2_multiclass:V:390,,,stage2_multiclass,390,V,1,a24d0b01d0ca6e6dd3e93b9311aedd50c35ad8b824c35552d00243222203769c,427528a4fe5fb40871b0cdfe5af6acc5a6b24b1a0401cb093906dc90b77120de,"[0.8456273674964905,0.15437263250350952]",0.15437263250350952,0.5800000000000001,0,False
stage2_multiclass:F:5931,,,stage2_multiclass,5931,F,1,0a1e7207af6ecadf84969af1142094671362851e37182ca0cbf1c8a552808f3b,09ca0a11d8c23bc84014a352a30c8401ac51345a3570ee5211ea0303c6f23a45,"[0.3840925693511963,0.6159074306488037]",0.6159074306488037,0.5800000000000001,1,True
stage1_binary:N:80,,,stage1_binary,80,N,0,9624d9a57e27b8e0c93840433bb872b70839e654cf555039bf846eb2900f8496,35b97d8f78d16b40f59b8b3894c289f0e7a1693c233e0e8a19698d98aa46d930,"[0.6052534580230713,0.3947465717792511]",0.3947465717792511,0.5800000000000001,0,True
stage2_multiclass:V:348,,,stage2_multiclass,348,V,1,9de3ddc81ec5199dae78cbd5e01eb34c85f9ae7c112e90b8fffc1a0c61d5a4ed,1dc9a24a3855340e562986e5e654847d0846abf9926d1dda794280d3ed9fc958,"[0.3995091915130615,0.6004908084869385]",0.6004908084869385,0.5800000000000001,1,True
stage2_multiclass:S:2683,,,stage2_multiclass,2683,S,1,09faec1197bc88f38a39f0dd1f2c0ac2e53005626c250d8c06ef17a53dd7cb23,2bdca73f41dfa96aab0503ce7d17028da4a9fa207f54e376d5f890b76bef8d6b,"[0.8185550570487976,0.18144497275352478]",0.18144497275352478,0.5800000000000001,0,False
stage2_multiclass:S:2793,,,stage2_multiclass,2793,S,1,4b7d3c8cd7993c0238cdcb098fca837352b93906daba2572590cade87ad1033d,cbe801cab53375e546401b3ff86999b71400c3dfaf722ef0a50d4d02d443bd75,"[0.8309101462364197,0.1690898984670639]",0.1690898984670639,0.5800000000000001,0,False
stage2_multiclass:V:445,,,stage2_multiclass,445,V,1,5a1641d1771b7eb179af0d622a24afe109a981d7e50e8a50f557d2c071bf1401,a1aa553ec4605545f4185432ed54083eb7497f0bebf4211f555540ae119ffaa4,"[0.43094155192375183,0.569058358669281]",0.569058358669281,0.5800000000000001,0,False
stage2_multiclass:F:5981,,,stage2_multiclass,5981,F,1,8e876e20adf33feca0bbe39b841d9e63fd6dcd489227a8992acbfc7cff8bab4a,e99984c14841b41390484a35010182f1bedd2d78ca2afc4dc640ef2cb6e984d7,"[0.8294342756271362,0.170565664768219]",0.170565664768219,0.5800000000000001,0,False
stage2_multiclass:S:3598,,,stage2_multiclass,3598,S,1,bfcc96a60f31c9261e3344606a7b8c1f9e4506efb44d134f7ad298d570fc1c2e,b1f74a9854cac1d4de5811695065627370eadb18fcbea608f205b53a34a8f012,"[0.8076246380805969,0.19237540662288666]",0.19237540662288666,0.5800000000000001,0,False
stage2_multiclass:S:909,,,stage2_multiclass,909,S,1,40ca1fcd0160ecb4e732db0c579982a1f01e86771c2d30dbfb97c64613f22f17,c2ac63d03386657d14896d4f7956618f6fd47c59951bbebc5dbe9edde6652008,"[0.7119013071060181,0.28809869289398193]",0.28809869289398193,0.5800000000000001,0,False
stage1_binary:N:65,,,stage1_binary,65,N,0,32c7db15aeb293168ec6bb77e9641ca0d2186436dc17daa0605564df44bfaeef,92efb77ea187a1ae93f429137310efc843287d093dd3f71d8f9ea8b4f1e9bfb0,"[0.6290709376335144,0.37092912197113037]",0.37092912197113037,0.5800000000000001,0,True
stage2_multiclass:F:3300,,,stage2_multiclass,3300,F,1,564e31b845ec9196157f1a3891817d4ea07d1a47a281dbedaedebb7d03c0ab44,8373567da1807947e67170c729c142cdf265d6ee68277214c0bff555fd50e1cd,"[0.8496549129486084,0.1503451019525528]",0.1503451019525528,0.5800000000000001,0,False
stage2_multiclass:S:2579,,,stage2_multiclass,2579,S,1,01e04111a74dcc0b8aa7452391e52b391e5931f16683eedeaa3b1c881762ab24,80238f202a5be8d0e061efe1844fd6f2b2830b3ec80031886fb0166e0d2e2bc3,"[0.8228939175605774,0.17710602283477783]",0.17710602283477783,0.5800000000000001,0,False
stage2_multiclass:F:5660,,,stage2_multiclass,5660,F,1,16c4c9cef04b650023f930a80624a46f8bcc9dd17eda81b4b14d56c5cc29d520,5466d3be4f42b2ff67038ff1ca2a570be4d066a2b858e36ce600a460448f8aa9,"[0.7500864267349243,0.24991361796855927]",0.24991361796855927,0.5800000000000001,0,False
stage2_multiclass:V:97,,,stage2_multiclass,97,V,1,2334a6162e173428dcec07ae40f1d6078c3786c0a61aec30301ecbdd9fa3047f,d5e6f92bd2efa5583150de74380bcf4c777b76db59485f18e690efc378089416,"[0.8871619701385498,0.11283797025680542]",0.11283797025680542,0.5800000000000001,0,False
stage2_multiclass:F:5698,,,stage2_multiclass,5698,F,1,73692c2fc034ee38857fb9b634ba1330945b0f0f09fb00aff43cb5d44a111f4f,60a76daabcaaa0c15ed5c51a3069d5a07b7a0e15b1dc70ceaced9f44333cf881,"[0.4156048595905304,0.5843950510025024]",0.5843950510025024,0.5800000000000001,1,True
stage1_binary:N:10,,,stage1_binary,10,N,0,e5ec317f1233586753fdb18a87470ac2ee4a7745b1617ce41f1abb3b6cbf9932,694703fe54c5b807743a4872ba309b7ad1235d104d208d9d2d51008223371c0b,"[0.5748050212860107,0.42519497871398926]",0.42519497871398926,0.5800000000000001,0,True
stage2_multiclass:F:5655,,,stage2_multiclass,5655,F,1,8b10756fbada23970fd902b2c0328807a43f99ce52f0fb4354b654105d061897,5911fb4882e1cf0779c2b3b9d6412da54f1c3a3a542090ef8d6c4ceb818a95f6,"[0.7163078188896179,0.2836921513080597]",0.2836921513080597,0.5800000000000001,0,False
stage2_multiclass:V:184,,,stage2_multiclass,184,V,1,d14e14eb561f1a8074cfa0b41e36ca3dfa2ca9fbe5fa5d45269f8fdbdb9cc920,fba4eccab34ca3f4513ce596e337e7673d0a68e36e2e5c733a8d0e03f6a81055,"[0.868756890296936,0.13124309480190277]",0.13124309480190277,0.5800000000000001,0,False
stage2_multiclass:S:1478,,,stage2_multiclass,1478,S,1,901524acdea46868259740d201d09281b1813b0de6d9568aef6e12fbd5a11418,6c1d419824469c9943cd350c3d77efcbfa6de0619eb8fa96bdb24b813c258135,"[0.8190089464187622,0.18099109828472137]",0.18099109828472137,0.5800000000000001,0,False
stage2_multiclass:S:3645,,,stage2_multiclass,3645,S,1,081e81cbae9f0a9456826521d0003b159459f9dbfbc2c58833c6b744055c129a,23bc928a7e3b023db3fcf64d4f1892a9e8b0f347b4b70e92a8eded945c339ef2,"[0.6047043204307556,0.395295649766922]",0.395295649766922,0.5800000000000001,0,False
stage2_multiclass:V:228,,,stage2_multiclass,228,V,1,1817f17e85fd7e9dd8d92fa757f7b5b6ac38c1bb116fe4f4f47bf92b90031464,0d44175fb9a513f9b42a9b6857e48b94a281ff792114eb7f942d57df08318d24,"[0.7810602784156799,0.21893970668315887]",0.21893970668315887,0.5800000000000001,0,False
stage2_multiclass:V:553,,,stage2_multiclass,553,V,1,8b3259388b7ef23f2559e662aa3b3ef684adb925c91518973f2b98e7769cbdb1,e9b3ffbec421a51c58511a1e2f7dd81594806e9b7f477aaef0739fa87cc7f9a6,"[0.7773960828781128,0.2226039469242096]",0.2226039469242096,0.5800000000000001,0,False
stage2_multiclass:S:5122,,,stage2_multiclass,5122,S,1,40eec7a566a1a910b645fe45237e6459f840b2a8e0d790efccef718f5521a3e0,469ab9a29fc850b860697fba9cccb6aff6beb5894d1a858bc8dd009324ed419e,"[0.8921598792076111,0.10784012079238892]",0.10784012079238892,0.5800000000000001,0,False
stage2_multiclass:V:412,,,stage2_multiclass,412,V,1,3fb2a7a7d1f2900f7999c279fb5854b07f518ae9294bf84cdbd283033ef9347f,6dbb2965ba548b1c8d45b23967769b231a5f62c271993bde2670f2e414a060fb,"[0.935344398021698,0.06465557217597961]",0.06465557217597961,0.5800000000000001,0,False
stage2_multiclass:V:477,,,stage2_multiclass,477,V,1,92e939e1beb4ca4dca1b3a29eccd6484eb30022a11e41d07c0898a62a0bd111d,e147ab23cb1ebad547aaaa5d457d4f56cfc632577151f93ab5d30fb673014d60,"[0.8199449777603149,0.18005500733852386]",0.18005500733852386,0.5800000000000001,0,False
stage2_multiclass:F:5643,,,stage2_multiclass,5643,F,1,c733f3c0db02f933d046a68801260efd275292ab1b3d0fcd7779933c1ad0b425,b4f9d0c7468a38537e1a8ecf4f1d33733022f98f1ee4e30a095ee7c326935f25,"[0.7755581140518188,0.22444190084934235]",0.22444190084934235,0.5800000000000001,0,False
stage2_multiclass:F:5646,,,stage2_multiclass,5646,F,1,5cbd8c9841977cd74ff7ca81c70ec95efdfbe7980c43d1d265d571866c38cfee,040cdbefe73bbe551633954f3a0f580bfa53c4a9492a374cf72114591dfb460e,"[0.8528172969818115,0.1471826583147049]",0.1471826583147049,0.5800000000000001,0,False
stage2_multiclass:S:5104,,,stage2_multiclass,5104,S,1,909368bf532ff92150458da509cc9f480f4be63a2d2a1ee816e5d951b1c2b58c,ec27be321da8b73381f6f668cf97e60e3815387cccb0529e752ad5f220934b54,"[0.8974024653434753,0.10259751975536346]",0.10259751975536346,0.5800000000000001,0,False
stage2_multiclass:F:5912,,,stage2_multiclass,5912,F,1,4522e86ef44652a36b43b463aad1ddfe65853ca624924f0ac9c1a563ffe8f703,24c15a262402442df3bc26e76e7dbfc007a3c7c3e7639e103c1c53be7564b303,"[0.41648393869400024,0.5835160613059998]",0.5835160613059998,0.5800000000000001,1,True
stage2_multiclass:S:1519,,,stage2_multiclass,1519,S,1,140af1bcd42eca32caa154e9ad0c57da1f9a6954cc6245eb4f4507db1d00cdb2,a4a0fe2324cd51847346b4a3b2bd052e62a41921157f6be1d631461807ba57d6,"[0.47569841146469116,0.5243016481399536]",0.5243016481399536,0.5800000000000001,0,False
stage2_multiclass:F:3736,,,stage2_multiclass,3736,F,1,9e3f0634011e449bbfe546f7cf5c9071e7f38eb7a25fac876c5240e972f2c023,bb78400278b88f57b70349bb497edc823b56f67edd8f882c4e586a77f828638a,"[0.8549330234527588,0.1450669765472412]",0.1450669765472412,0.5800000000000001,0,False
stage2_multiclass:V:300,,,stage2_multiclass,300,V,1,7fc76cbea6db36010eaf03397732b3cae607da73bc73d13868cac0a83145a1d3,700923bf9bfcb570a0b94b4af1fa5f84592082c9f64ff271f013f9919cc0c23e,"[0.7950074076652527,0.20499256253242493]",0.20499256253242493,0.5800000000000001,0,False
stage2_multiclass:S:2585,,,stage2_multiclass,2585,S,1,a10b176818327e8d8943e509d881e2bac267b7d9b237490bb1362b4ec9b0f85b,04873e53500d5e7b58a7e50abfd940c29d7166dd76d28b54b485afcd7dba7d35,"[0.8172453045845032,0.18275465071201324]",0.18275465071201324,0.5800000000000001,0,False
stage2_multiclass:S:917,,,stage2_multiclass,917,S,1,29719ec0e914452a7b1563c039101edbebce3c44f2e0c4218223368f792fcf8d,603feb8b193d250f99b42f412ee93f00f6b2bb50a77eb67c15c8988b85326339,"[0.6925114989280701,0.30748850107192993]",0.30748850107192993,0.5800000000000001,0,False
stage2_multiclass:S:2727,,,stage2_multiclass,2727,S,1,43d931c2a24411496b5311ac68cdbfe06455e81ee792a4fe7478ca3cdf2174b4,e3d673b7fa2596ef4ed4478efad66fef126ca3ee2341f95dfa4d6693e2eb2875,"[0.8213709592819214,0.178629070520401]",0.178629070520401,0.5800000000000001,0,False
stage2_multiclass:V:126,,,stage2_multiclass,126,V,1,da9a73780123d595d28867dd4a0f20c0115f9e153432b96d32139f12f407d33d,f0c60a6804e81c5a851dede7a89e6d16ace5e83dcfe3a1837b4de4dadb445e29,"[0.8657868504524231,0.1342131793498993]",0.1342131793498993,0.5800000000000001,0,False
stage2_multiclass:F:4819,,,stage2_multiclass,4819,F,1,81bef33c35dc019bb52cdffd5a0112cd21a696fab1f2c8d74937409d3c5e63b2,a4b17b41ecdf1cd4ee9ba62a0e328e04baeebb832659eb7d0d7ec96c1011614f,"[0.4538317620754242,0.5461682677268982]",0.5461682677268982,0.5800000000000001,0,False
stage2_multiclass:F:4186,,,stage2_multiclass,4186,F,1,28593f82e88e3f20449c707293f905ede802c8f218f24a9b08624cfd114c1c8e,0f21aac9dac426b8fddbfef70502ad71c20979235e31ab04eebbfc14cd35f98a,"[0.6795510053634644,0.32044899463653564]",0.32044899463653564,0.5800000000000001,0,False
stage2_multiclass:V:533,,,stage2_multiclass,533,V,1,cce59fcd3862026d24ec66e913f97290943c03ad73c85b4df44b3d28f8807c24,b0408b756e6b0fdf677200262915ab853092102751329d41754999999f16156b,"[0.9191261529922485,0.08087380230426788]",0.08087380230426788,0.5800000000000001,0,False
stage2_multiclass:S:997,,,stage2_multiclass,997,S,1,5472cc2d03d4fc756e90be3e2e02ae8eff3407bea16cc0befaef97a6b5fb6140,b9397899dcd88693afa0f8ee309588e9bb695d60e74a5868385dbcbff8a5ed1f,"[0.7688277959823608,0.23117217421531677]",0.23117217421531677,0.5800000000000001,0,False
stage2_multiclass:F:4394,,,stage2_multiclass,4394,F,1,daf85322069216d01708a91f353d913d0932a2d568008d0da0eb75e1a78c5dff,26a9cca297e4576e09fddc4aa52e822339a3fbbd4188d5767e1574bcf0e2b9e8,"[0.4205824136734009,0.5794175863265991]",0.5794175863265991,0.5800000000000001,0,False
stage2_multiclass:F:4015,,,stage2_multiclass,4015,F,1,ba4bbae0fe3c9ce36e4c4e8d6356fc30e1b2545efe2fead399ecf0a023f418b1,5a61aaee95418641ec03204ce650912ed7586f6a844691b15b0bec48e7a0bb5f,"[0.854937732219696,0.14506229758262634]",0.14506229758262634,0.5800000000000001,0,False
stage2_multiclass:F:4340,,,stage2_multiclass,4340,F,1,60887a0ec43b8e1f61ecb26d8c63ea4e3e32edbf78981030a3adafcb25ad3b6a,ac98136ab99d0c0b5f4a6f17f0ed8c47822894f04945540a73717da3357ce3c1,"[0.38908910751342773,0.6109108924865723]",0.6109108924865723,0.5800000000000001,1,True
stage2_multiclass:S:989,,,stage2_multiclass,989,S,1,46f31eb76f8933c79d2b29bc884f28fe9bb07deeac6c65a2a64fe5af204daf9d,c8ae1a863fca3cda7d8a6aa158c36ecbb0a5459347841a7a7ee2dc02e11ff902,"[0.42558470368385315,0.5744152665138245]",0.5744152665138245,0.5800000000000001,0,False
stage2_multiclass:V:198,,,stage2_multiclass,198,V,1,a6cc1a63af6ed8461d58a00668db290ddec4dca3733b7ade5c1c92bfcae554b5,31057ef3182f44902813cdd701e6c4c18bcc09f2b3465bca3f047629670f0d27,"[0.7791216969490051,0.22087830305099487]",0.22087830305099487,0.5800000000000001,0,False
stage2_multiclass:F:5024,,,stage2_multiclass,5024,F,1,f899894b51a0a87d71db289095e2485ba5423da250e4401e903ace480b8cae9f,14beb2678c765f9bf234eb3c6634ab68eb1e5dc6e9e4d80f6df951ef466c64a9,"[0.8853908181190491,0.11460920423269272]",0.11460920423269272,0.5800000000000001,0,False
stage2_multiclass:F:5742,,,stage2_multiclass,5742,F,1,c51715179ca36bb380bb3dd9e2fa20668e189893e08a13424f71ee07763c0165,8d9ec172dfac7dcc6eac5091aedf59c7b11b25b3b54ea90bc1822652b53e9fc6,"[0.4590551555156708,0.5409449338912964]",0.5409449338912964,0.5800000000000001,0,False
stage2_multiclass:S:5142,,,stage2_multiclass,5142,S,1,7e60af023613d6f51b6f03ff4ec8ccda06329680fb4103ad3cf8bbef9e15ebff,3aafd93e6c59d2f7a169893454cc0b7f63df044c6a801b58e3eba4fafb098bbc,"[0.8796703815460205,0.12032961845397949]",0.12032961845397949,0.5800000000000001,0,False
stage2_multiclass:F:5013,,,stage2_multiclass,5013,F,1,e007803011dfe45ddccdf2185ff4c095cce17d702df79934eab2108525d7e800,e4888f20704b32a13587e80d4a559af2054d0a74974366ecf90591186f5e03c9,"[0.42054271697998047,0.5794573426246643]",0.5794573426246643,0.5800000000000001,0,False
stage2_multiclass:F:4932,,,stage2_multiclass,4932,F,1,3820a55740b3654f3ebcb6cbbf9df39bd70141eab11518a6cfe8e2ab51325a13,6d74eb5e5439eec2d8a4c76e8f05e228bf763910e88e21cf89f6a533f9d0af1d,"[0.8432250022888184,0.15677495300769806]",0.15677495300769806,0.5800000000000001,0,False
stage2_multiclass:S:2498,,,stage2_multiclass,2498,S,1,9a7fd6166559fb2d3e1fb0618b55685eaee88c058f4b4d84a3b29d6efe2d2001,44b3ea4028bdc72690caad4a7eb4c2a86637055f14ec1c1fd54d54646463a8d2,"[0.7794223427772522,0.2205776572227478]",0.2205776572227478,0.5800000000000001,0,False
stage2_multiclass:S:5116,,,stage2_multiclass,5116,S,1,c2d24dda14e2f07ebb1b50d41d9332d919e231462d6585d0e5f5c184d86c5bc0,c1c35546773ae85a76c453c0703be3e7ee9fa091d7d4c908259b6bf217bf5f75,"[0.8809731006622314,0.11902689933776855]",0.11902689933776855,0.5800000000000001,0,False
stage2_multiclass:S:924,,,stage2_multiclass,924,S,1,72d6c044c8623e1b7a0fbb75d186bf6b53361d4071aafb3f4fa6a46c26dfb556,255d8e6c58ac9a011e53691c45d267e315d2b0588fad1b20d9e720c3c8bed060,"[0.7915701866149902,0.20842981338500977]",0.20842981338500977,0.5800000000000001,0,False
stage1_binary:N:121,,,stage1_binary,121,N,0,a48d80834a69cb923bfb7b41f113285e27f1dca451fa05e0323ec2aefba12b3c,811bf175b125ff4103e52ba4ae80f66781ee40888c3a40e58e4f4ee231dc5596,"[0.587324321269989,0.412675678730011]",0.412675678730011,0.5800000000000001,0,True
stage1_binary:N:116,,,stage1_binary,116,N,0,032cd0112d3a7f40b5490c03d085907b85cbd78e4668a9b59c3a431c9def1414,923773e11a44d63464eaddeb6171074b97f01594f9e6ccbee0416fed9f004d93,"[0.592277467250824,0.407722532749176]",0.407722532749176,0.5800000000000001,0,True
stage2_multiclass:S:2337,,,stage2_multiclass,2337,S,1,3225b19ff5943247906ab82d19fa1f59e5cac43fc2c87d76b27049ce7a7961a2,2b859b1000842639428df32a4f728d7a8513f5401b9b196dc824733e8e3e1d72,"[0.8561145663261414,0.14388543367385864]",0.14388543367385864,0.5800000000000001,0,False
stage2_multiclass:V:84,,,stage2_multiclass,84,V,1,3f68c69321d12c2c791e57a76e29ee52e609610e3f8f5891426ae404f676ba0d,252a081db6e9b28f3300f1d5406a87aeba5c83534a1b88996442811d04229986,"[0.7587646245956421,0.2412353754043579]",0.2412353754043579,0.5800000000000001,0,False
stage2_multiclass:S:2797,,,stage2_multiclass,2797,S,1,ffba4ef24bde1995da7f93be5b5d01a9fb06cf4bb2d626f02ed0278ba5961ef5,6e55f604fbcf658e84996bd4ce7926a8fdc75179a99fcd4231c3e778db62c00e,"[0.837685763835907,0.16231422126293182]",0.16231422126293182,0.5800000000000001,0,False
stage2_multiclass:V:572,,,stage2_multiclass,572,V,1,346d4dd16347fb3d4ea9b3a2de4c5e3e9583124419f8137b4f602193f6bb25fc,730f21a5683fde87dab1af532da45f1a61b2a59dd494e6d1277ea8bf40270c52,"[0.8540035486221313,0.14599642157554626]",0.14599642157554626,0.5800000000000001,0,False
stage2_multiclass:S:2698,,,stage2_multiclass,2698,S,1,36e512d8809f0d8db00fe8869d580347224aa39354c62f58ef0dfb93dff0eb6c,cc2515f9f07f55a232951c09e1e8a644d3a7f107a3997f337d676b008597d184,"[0.8062422275543213,0.19375771284103394]",0.19375771284103394,0.5800000000000001,0,False
stage2_multiclass:F:5658,,,stage2_multiclass,5658,F,1,72a96004b53bff3d48902e6c7ae40b7183251ee1207d69d6e256a567172af865,99e5ad30c575b48b692606d801578b3be56ef04a591350729bb0d0965eeafeeb,"[0.7205005288124084,0.27949953079223633]",0.27949953079223633,0.5800000000000001,0,False
